method_id,scale_id,injection_id,application_phase,perf.throughput,safety.violations_total,safety.blocks_total,sec.attack_success_rate,sec.detection_latency_steps,sec.containment_time_steps,sec.stealth_success_rate,sec.time_to_attribution_steps
kernel_auction_edf,small_smoke,INJ-REPLAY-001,late,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-COMMS-POISON-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-MEMORY-POISON-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-BID-SPOOF-001,full,0.0,150,150,0.0,,,0.0,
kernel_auction_edf,small_smoke,INJ-LLM-PROMPT-INJECT-COORD-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-LLM-TOOL-ESCALATION-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-COMMS-FLOOD-LLM-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-ID-REPLAY-COORD-001,full,0.0,149,298,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-COLLUSION-MARKET-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-MEMORY-POISON-COORD-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-COORD-PROMPT-INJECT-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-COORD-PLAN-REPLAY-001,late,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-COORD-BID-SHILL-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-CONSENSUS-POISON-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-TIMING-QUEUE-001,full,0.0,143,286,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-PARTIAL-OBS-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-BLAME-SHIFT-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,inj_dos_flood,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,inj_memory_tamper,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,inj_tool_selection_noise,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-CLOCK-SKEW-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-COMMS-DELAY-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-COMMS-DROP-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-COMMS-REORDER-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-DOS-PLANNER-001,full,0.0,50,100,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-NET-DROP-SPIKE-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-NET-PARTITION-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-NET-REORDER-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,INJ-TOOL-MISPARAM-001,full,0.0,142,302,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,inj_device_fail,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,inj_msg_poison,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_edf,small_smoke,inj_poison_obs,full,0.0,150,300,0.0,,0.0,0.0,
kernel_auction_whca,small_smoke,none,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-COLLUSION-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-SLOW-POISON-001,late,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-ID-SPOOF-001,early,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-REPLAY-001,late,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-COMMS-POISON-001,full,0.0,11,22,0.0,,0.0,0.0,
kernel_auction_whca,small_smoke,INJ-MEMORY-POISON-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-BID-SPOOF-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-LLM-PROMPT-INJECT-COORD-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-LLM-TOOL-ESCALATION-001,full,0.0,0,2,0.0,,9.0,0.0,
kernel_auction_whca,small_smoke,INJ-COMMS-FLOOD-LLM-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-ID-REPLAY-COORD-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-COLLUSION-MARKET-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-MEMORY-POISON-COORD-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-COORD-PROMPT-INJECT-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-COORD-PLAN-REPLAY-001,late,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-COORD-BID-SHILL-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-CONSENSUS-POISON-001,full,0.0,12,24,0.0,,1.0,0.0,
kernel_auction_whca,small_smoke,INJ-TIMING-QUEUE-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-PARTIAL-OBS-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-BLAME-SHIFT-001,full,0.0,11,22,0.0,,5.0,0.0,
kernel_auction_whca,small_smoke,inj_dos_flood,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,inj_memory_tamper,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,inj_tool_selection_noise,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-CLOCK-SKEW-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-COMMS-DELAY-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-COMMS-DROP-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-COMMS-REORDER-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-DOS-PLANNER-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-NET-DROP-SPIKE-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-NET-PARTITION-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-NET-REORDER-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,INJ-TOOL-MISPARAM-001,full,0.0,0,20,1.0,,0.0,1.0,
kernel_auction_whca,small_smoke,inj_device_fail,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,inj_msg_poison,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca,small_smoke,inj_poison_obs,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,none,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-COLLUSION-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-SLOW-POISON-001,late,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-ID-SPOOF-001,early,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-REPLAY-001,late,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-COMMS-POISON-001,full,0.0,9,18,0.0,,7.0,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-MEMORY-POISON-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-BID-SPOOF-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-LLM-PROMPT-INJECT-COORD-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-LLM-TOOL-ESCALATION-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-COMMS-FLOOD-LLM-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-ID-REPLAY-COORD-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-COLLUSION-MARKET-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-MEMORY-POISON-COORD-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-COORD-PROMPT-INJECT-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-COORD-PLAN-REPLAY-001,late,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-COORD-BID-SHILL-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-CONSENSUS-POISON-001,full,0.0,10,20,0.0,,5.0,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-TIMING-QUEUE-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-PARTIAL-OBS-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-BLAME-SHIFT-001,full,0.0,9,18,0.0,,1.0,0.0,
kernel_auction_whca_shielded,small_smoke,inj_dos_flood,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,inj_memory_tamper,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,inj_tool_selection_noise,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-CLOCK-SKEW-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-COMMS-DELAY-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-COMMS-DROP-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-COMMS-REORDER-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-DOS-PLANNER-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-NET-DROP-SPIKE-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-NET-PARTITION-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-NET-REORDER-001,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,INJ-TOOL-MISPARAM-001,full,0.0,0,16,0.0,,11.0,0.0,
kernel_auction_whca_shielded,small_smoke,inj_device_fail,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,inj_msg_poison,full,0.0,0,0,0.0,,,0.0,
kernel_auction_whca_shielded,small_smoke,inj_poison_obs,full,0.0,0,0,0.0,,,0.0,
kernel_centralized_edf,small_smoke,none,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-COLLUSION-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-SLOW-POISON-001,late,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-ID-SPOOF-001,early,0.0,0,300,0.0,0.0,0.0,0.0,0.0
kernel_centralized_edf,small_smoke,INJ-REPLAY-001,late,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-COMMS-POISON-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-MEMORY-POISON-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-BID-SPOOF-001,full,0.0,150,150,0.0,,,0.0,
kernel_centralized_edf,small_smoke,INJ-LLM-PROMPT-INJECT-COORD-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-LLM-TOOL-ESCALATION-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-COMMS-FLOOD-LLM-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-ID-REPLAY-COORD-001,full,0.0,114,228,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-COLLUSION-MARKET-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-MEMORY-POISON-COORD-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-COORD-PROMPT-INJECT-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-COORD-PLAN-REPLAY-001,late,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-COORD-BID-SHILL-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-CONSENSUS-POISON-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-TIMING-QUEUE-001,full,0.0,140,280,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-PARTIAL-OBS-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-BLAME-SHIFT-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,inj_dos_flood,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,inj_memory_tamper,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,inj_tool_selection_noise,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-CLOCK-SKEW-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-COMMS-DELAY-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-COMMS-DROP-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-COMMS-REORDER-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-DOS-PLANNER-001,full,0.0,50,100,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-NET-DROP-SPIKE-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-NET-PARTITION-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-NET-REORDER-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,INJ-TOOL-MISPARAM-001,full,0.0,149,298,1.0,,0.0,1.0,
kernel_centralized_edf,small_smoke,inj_device_fail,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,inj_msg_poison,full,0.0,150,300,0.0,,0.0,0.0,
kernel_centralized_edf,small_smoke,inj_poison_obs,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,none,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-COLLUSION-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-SLOW-POISON-001,late,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-ID-SPOOF-001,early,0.0,0,300,0.0,0.0,0.0,0.0,0.0
kernel_scheduler_or,small_smoke,INJ-REPLAY-001,late,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-COMMS-POISON-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-MEMORY-POISON-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-BID-SPOOF-001,full,0.0,150,150,0.0,,,0.0,
kernel_scheduler_or,small_smoke,INJ-LLM-PROMPT-INJECT-COORD-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-LLM-TOOL-ESCALATION-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-COMMS-FLOOD-LLM-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-ID-REPLAY-COORD-001,full,0.0,110,220,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-COLLUSION-MARKET-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-MEMORY-POISON-COORD-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-COORD-PROMPT-INJECT-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-COORD-PLAN-REPLAY-001,late,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-COORD-BID-SHILL-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-CONSENSUS-POISON-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-TIMING-QUEUE-001,full,0.0,138,276,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-PARTIAL-OBS-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-BLAME-SHIFT-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,inj_dos_flood,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,inj_memory_tamper,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,inj_tool_selection_noise,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-CLOCK-SKEW-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-COMMS-DELAY-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-COMMS-DROP-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-COMMS-REORDER-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-DOS-PLANNER-001,full,0.0,50,100,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-NET-DROP-SPIKE-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-NET-PARTITION-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-NET-REORDER-001,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,INJ-TOOL-MISPARAM-001,full,0.0,145,304,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,inj_device_fail,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,inj_msg_poison,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or,small_smoke,inj_poison_obs,full,0.0,150,300,0.0,,0.0,0.0,
kernel_scheduler_or_whca,small_smoke,none,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-COLLUSION-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-SLOW-POISON-001,late,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-ID-SPOOF-001,early,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-REPLAY-001,late,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-COMMS-POISON-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-MEMORY-POISON-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-BID-SPOOF-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-LLM-PROMPT-INJECT-COORD-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-LLM-TOOL-ESCALATION-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-COMMS-FLOOD-LLM-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-ID-REPLAY-COORD-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-COLLUSION-MARKET-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-MEMORY-POISON-COORD-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-COORD-PROMPT-INJECT-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-COORD-PLAN-REPLAY-001,late,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-COORD-BID-SHILL-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-CONSENSUS-POISON-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-TIMING-QUEUE-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-PARTIAL-OBS-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-BLAME-SHIFT-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,inj_dos_flood,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,inj_memory_tamper,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,inj_tool_selection_noise,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-CLOCK-SKEW-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-COMMS-DELAY-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-COMMS-DROP-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-COMMS-REORDER-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-DOS-PLANNER-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-NET-DROP-SPIKE-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-NET-PARTITION-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-NET-REORDER-001,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,INJ-TOOL-MISPARAM-001,full,0.0,0,10,0.0,,4.0,0.0,
kernel_scheduler_or_whca,small_smoke,inj_device_fail,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,inj_msg_poison,full,0.0,0,0,0.0,,,0.0,
kernel_scheduler_or_whca,small_smoke,inj_poison_obs,full,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,none,full,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-COLLUSION-001,full,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-SLOW-POISON-001,late,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-ID-SPOOF-001,early,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-REPLAY-001,late,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-COMMS-POISON-001,full,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-MEMORY-POISON-001,full,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-BID-SPOOF-001,full,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-LLM-PROMPT-INJECT-COORD-001,full,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-LLM-TOOL-ESCALATION-001,full,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-COMMS-FLOOD-LLM-001,full,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-ID-REPLAY-COORD-001,full,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-COLLUSION-MARKET-001,full,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-MEMORY-POISON-COORD-001,full,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-COORD-PROMPT-INJECT-001,full,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-COORD-PLAN-REPLAY-001,late,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-COORD-BID-SHILL-001,full,0.0,0,0,0.0,,,0.0,
kernel_whca,small_smoke,INJ-CONSENSUS-POISON-001,full,0.0,0,0,0.0,,,0.0,
